date,coinbase_close,binance_close,premium_pct
2020-02-16,9921.0,9917.27,0.03761115710270632
2020-02-17,9700.0,9706.0,-0.0618174325159695
2020-02-18,10188.04,10164.71,0.22951958294926023
2020-02-19,9600.08,9593.79,0.06556324455714638
2020-02-20,9610.05,9596.42,0.1420321328161877
2020-02-21,9695.66,9677.05,0.19231067319069947
2020-02-22,9668.23,9650.86,0.17998395997868563
2020-02-23,9965.01,9936.4,0.2879312427036007
2020-02-24,9660.0,9656.13,0.04007816796170723
2020-02-25,9305.0,9315.84,-0.11636095081066383
2020-02-26,8778.3,8785.25,-0.07910987165989275
2020-02-27,8812.49,8823.21,-0.12149773155120808
2020-02-28,8708.89,8692.91,0.1838279701503819
2020-02-29,8525.07,8523.61,0.01712889257015662
2020-03-01,8522.31,8531.88,-0.11216754103432901
2020-03-02,8915.0,8915.24,-0.0026920195081655877
2020-03-03,8757.84,8760.07,-0.02545641758569924
2020-03-04,8760.66,8750.87,0.11187459075496554
2020-03-05,9070.17,9054.68,0.17107175515865586
2020-03-06,9158.51,9131.88,0.2916157461552388
2020-03-07,8901.37,8886.66,0.16552900639836504
2020-03-08,8037.76,8033.31,0.055394351767824444
2020-03-09,7934.52,7929.87,0.05863904452406592
2020-03-10,7894.68,7894.56,0.0015200340487613098
2020-03-11,7938.05,7934.52,0.04448914364069591
2020-03-12,4857.1,4800.0,1.189583333333341
2020-03-13,5637.6,5578.6,1.0576130211881116
2020-03-14,5165.25,5172.06,-0.13166900616002908
2020-03-15,5345.35,5361.3,-0.2975024714155115
2020-03-16,5037.61,5028.97,0.1718045643541206
2020-03-17,5331.71,5312.64,0.35895524635585524
2020-03-18,5413.64,5393.04,0.3819738032723726
2020-03-19,6186.26,6162.37,0.3876755209440577
2020-03-20,6206.1,6208.36,-0.03640252820389457
2020-03-21,6198.78,6186.98,0.19072309915338634
2020-03-22,5818.25,5816.19,0.0354183752594121
2020-03-23,6490.63,6467.31,0.36058268429995943
2020-03-24,6766.64,6744.72,0.3249949590197973
2020-03-25,6690.96,6677.43,0.20262286538383398
2020-03-26,6758.18,6737.36,0.3090231188477478
2020-03-27,6372.36,6359.11,0.20836249097751103
2020-03-28,6251.82,6236.65,0.24323955969951935
2020-03-29,5877.21,5881.42,-0.0715813528025551
2020-03-30,6406.4,6394.38,0.18797756780171848
2020-03-31,6424.35,6410.44,0.21698978541255773
2020-04-01,6666.11,6642.92,0.34909347094349474
2020-04-02,6804.52,6794.09,0.153515776211388
2020-04-03,6741.99,6734.1,0.1171648772664412
2020-04-04,6874.77,6856.99,0.2592974468389287
2020-04-05,6778.25,6772.78,0.08076447190075943
2020-04-06,7341.56,7329.9,0.15907447577730616
2020-04-07,7200.01,7197.32,0.037375022925207016
2020-04-08,7370.11,7361.28,0.1199519648756728
2020-04-09,7293.24,7283.54,0.13317699909659064
2020-04-10,6871.91,6858.92,0.18938841683530033
2020-04-11,6889.65,6876.83,0.18642310483172783
2020-04-12,6908.13,6903.79,0.06286402106669156
2020-04-13,6861.21,6837.91,0.3407473921125049
2020-04-14,6877.37,6868.7,0.1262247586879624
2020-04-15,6624.12,6621.24,0.04349638436305147
2020-04-16,7112.64,7101.94,0.15066305826296375
2020-04-17,7037.46,7027.55,0.1410164282004376
2020-04-18,7261.76,7248.6,0.18155229975443332
2020-04-19,7130.71,7120.74,0.14001353791881538
2020-04-20,6838.19,6826.83,0.1664022686957149
2020-04-21,6853.68,6841.37,0.1799347206772971
2020-04-22,7136.84,7125.14,0.1642072997863876
2020-04-23,7488.83,7482.39,0.0860687561059982
2020-04-24,7514.64,7505.0,0.12844770153231616
2020-04-25,7547.61,7538.67,0.11858855739805031
2020-04-26,7706.4,7693.1,0.17288219313409772
2020-04-27,7789.77,7774.62,0.19486482940646033
2020-04-28,7755.01,7738.98,0.20713323978096151
2020-04-29,8793.75,8778.57,0.17292110218407203
2020-04-30,8624.28,8620.0,0.049651972157780215
2020-05-01,8829.42,8826.96,0.027869164468865226
2020-05-02,8985.58,8972.05,0.15080165625470943
2020-05-03,8909.95,8894.16,0.17753222339153865
2020-05-04,8883.53,8871.96,0.13041086749716554
2020-05-05,9028.79,9021.83,0.07714621091287406
2020-05-06,9155.79,9142.92,0.1407646572429902
2020-05-07,10004.77,9986.4,0.1839501722342466
2020-05-08,9810.0,9800.01,0.10193867149114931
2020-05-09,9537.21,9539.4,-0.022957418705584307
2020-05-10,8729.86,8722.77,0.08128151951731095
2020-05-11,8572.4,8561.52,0.12708023808855437
2020-05-12,8821.42,8810.79,0.1206475242288058
2020-05-13,9321.26,9309.37,0.12772078024613284
2020-05-14,9795.34,9791.98,0.0343137955755688
2020-05-15,9312.1,9316.42,-0.046369742884066076
2020-05-16,9383.16,9381.27,0.020146526003402714
2020-05-17,9676.63,9680.04,-0.03522712716064885
2020-05-18,9728.52,9733.93,-0.05557878472518145
2020-05-19,9783.76,9775.53,0.08418980863441228
2020-05-20,9509.41,9511.43,-0.021237605701776036
2020-05-21,9061.96,9068.65,-0.07377062738114834
2020-05-22,9168.84,9170.0,-0.012649945474371368
2020-05-23,9181.76,9179.15,0.028434005327296997
2020-05-24,8715.73,8720.34,-0.05286491123053209
2020-05-25,8899.31,8900.35,-0.011684933738570652
2020-05-26,8844.42,8841.18,0.03664669195740593
2020-05-27,9208.53,9204.07,0.04845682399200513
2020-05-28,9580.19,9575.89,0.044904442302502345
2020-05-29,9423.84,9427.07,-0.034263031885830526
2020-05-30,9700.33,9697.72,0.026913542564650065
2020-05-31,9446.57,9448.27,-0.017992711893296102
2020-06-01,10208.96,10200.77,0.08028805668590401
2020-06-02,9522.46,9518.04,0.04643813222048083
2020-06-03,9668.07,9666.24,0.018931870096334534
2020-06-04,9788.03,9789.06,-0.010521950013574704
2020-06-05,9613.21,9621.16,-0.08263036889523434
2020-06-06,9671.7,9666.3,0.05586418795197186
2020-06-07,9750.12,9746.99,0.03211247780084948
2020-06-08,9781.51,9782.01,-0.005111423930255643
2020-06-09,9779.41,9772.43,0.07142542847581987
2020-06-10,9894.04,9885.0,0.09145169448660469
2020-06-11,9268.16,9280.4,-0.13189086677298156
2020-06-12,9464.17,9465.13,-0.01014249143962235
2020-06-13,9475.0,9473.34,0.017522858886093548
2020-06-14,9325.0,9342.1,-0.1830423566435851
2020-06-15,9432.53,9426.02,0.06906414372131842
2020-06-16,9526.25,9525.59,0.006928704678658797
2020-06-17,9457.51,9465.14,-0.080611591587649
2020-06-18,9376.14,9386.32,-0.10845571001202059
2020-06-19,9301.91,9310.23,-0.08936406511976298
2020-06-20,9355.74,9358.95,-0.03429871940763596
2020-06-21,9286.14,9294.69,-0.0919880060550819
2020-06-22,9690.74,9685.69,0.052138773799277824
2020-06-23,9623.56,9624.89,-0.01381833974206383
2020-06-24,9285.91,9296.49,-0.11380639359586174
2020-06-25,9243.51,9249.49,-0.06465221325715866
2020-06-26,9155.42,9162.21,-0.0741087576032317
2020-06-27,9002.46,9012.0,-0.10585885486019611
2020-06-28,9113.24,9116.35,-0.0341145304864401
2020-06-29,9184.45,9192.56,-0.08822351988998454
2020-06-30,9136.2,9138.55,-0.02571523928849265
2020-07-01,9239.97,9232.0,0.08633015597919567
2020-07-02,9091.53,9086.54,0.05491639281838611
2020-07-03,9063.87,9058.26,0.061932424107947685
2020-07-04,9138.51,9135.46,0.03338638667347995
2020-07-05,9074.39,9069.41,0.05490985631920448
2020-07-06,9343.31,9344.2,-0.009524624901021348
2020-07-07,9253.94,9257.39,-0.03726752356764605
2020-07-08,9435.28,9436.06,-0.008266161936219523
2020-07-09,9236.95,9232.43,0.04895785833199316
2020-07-10,9291.05,9288.34,0.029176365206259967
2020-07-11,9235.0,9234.03,0.010504622575401478
2020-07-12,9303.37,9302.75,0.006664695923257105
2020-07-13,9236.92,9242.62,-0.06167082493925669
2020-07-14,9256.94,9255.85,0.011776336046934052
2020-07-15,9190.16,9197.6,-0.08089066713056133
2020-07-16,9130.11,9133.72,-0.039523874171736854
2020-07-17,9154.29,9154.32,-0.0003277141283987871
2020-07-18,9175.85,9170.28,0.0607396938806635
2020-07-19,9212.87,9208.99,0.042132742027095466
2020-07-20,9161.05,9160.78,0.002947347278273439
2020-07-21,9394.14,9390.0,0.04408945686900339
2020-07-22,9536.18,9518.16,0.189322305991919
2020-07-23,9613.24,9603.27,0.10381880338675623
2020-07-24,9551.21,9537.8,0.14059846086099367
2020-07-25,9711.33,9700.42,0.11246935699691203
2020-07-26,9941.0,9931.54,0.09525209584816782
2020-07-27,11048.91,11029.96,0.1718047934897382
2020-07-28,10934.23,10906.27,0.25636629205034467
2020-07-29,11110.12,11100.53,0.08639227136001745
2020-07-30,11115.95,11099.61,0.147212379534057
2020-07-31,11351.62,11335.46,0.14256148405094873
2020-08-01,11810.07,11801.17,0.07541625110052338
2020-08-02,11068.54,11071.35,-0.025380825283271603
2020-08-03,11233.13,11219.81,0.11871858792617442
2020-08-04,11197.04,11191.97,0.04530033586581744
2020-08-05,11756.75,11744.91,0.10080962731941025
2020-08-06,11773.89,11762.46,0.09717355043077971
2020-08-07,11606.52,11594.23,0.10600100222266484
2020-08-08,11774.98,11761.41,0.11537732295702394
2020-08-09,11688.48,11681.68,0.058210805295122556
2020-08-10,11899.73,11892.92,0.05726095862075496
2020-08-11,11388.53,11392.08,-0.031162000266845673
2020-08-12,11566.45,11564.33,0.01833223368756167
2020-08-13,11795.95,11780.0,0.1353989813242846
2020-08-14,11779.0,11760.54,0.1569655815124061
2020-08-15,11859.24,11852.4,0.05770983092032116
2020-08-16,11918.84,11911.0,0.06582150952900802
2020-08-17,12304.26,12281.13,0.18833771810900968
2020-08-18,11950.0,11945.01,0.04177476619944045
2020-08-19,11758.87,11754.59,0.03641130826341586
2020-08-20,11864.26,11853.55,0.09035267915519778
2020-08-21,11529.22,11531.34,-0.01838468035805726
2020-08-22,11672.93,11662.96,0.08548430244124275
2020-08-23,11650.01,11648.13,0.016139929756974026
2020-08-24,11753.85,11748.2,0.04809247374065504
2020-08-25,11324.92,11318.42,0.057428510339782406
2020-08-26,11463.27,11461.43,0.016053843194087872
2020-08-27,11330.06,11330.38,-0.0028242653820940602
2020-08-28,11535.0,11526.91,0.07018359647121515
2020-08-29,11474.31,11465.84,0.0738716046970771
2020-08-30,11716.01,11711.16,0.04141348935545551
2020-08-31,11655.0,11649.51,0.047126445661661145
2020-09-01,11924.22,11921.97,0.018872719860895473
2020-09-02,11395.48,11388.54,0.06093845216330355
2020-09-03,10172.52,10140.85,0.3123012370757882
2020-09-04,10500.05,10446.25,0.5150173507239371
2020-09-05,10168.36,10166.69,0.016426191808740827
2020-09-06,10257.86,10256.2,0.016185331799300467
2020-09-07,10375.0,10373.44,0.015038405774742906
2020-09-08,10125.69,10126.65,-0.009479936602915346
2020-09-09,10224.56,10219.2,0.05245028965084119
2020-09-10,10343.23,10336.87,0.06152732887226755
2020-09-11,10394.41,10387.89,0.06276539316454484
2020-09-12,10446.52,10440.92,0.053635120276760706
2020-09-13,10336.76,10332.83,0.03803411069378177
2020-09-14,10679.95,10671.77,0.076650827369783
2020-09-15,10783.75,10785.31,-0.014464118323900665
2020-09-16,10959.61,10954.01,0.0511228308172109
2020-09-17,10943.61,10939.99,0.03308960977113142
2020-09-18,10937.52,10933.39,0.03777419446302582
2020-09-19,11080.0,11080.65,-0.0058660818634253065
2020-09-20,10920.89,10920.28,0.0055859373569062615
2020-09-21,10416.82,10417.22,-0.0038397960300313927
2020-09-22,10531.13,10529.61,0.014435482415764853
2020-09-23,10235.1,10241.46,-0.062100520824167296
2020-09-24,10740.01,10736.32,0.03436931835117162
2020-09-25,10690.53,10686.67,0.03611976415478893
2020-09-26,10730.0,10728.6,0.0130492328915202
2020-09-27,10778.2,10774.25,0.036661484558096646
2020-09-28,10695.55,10696.12,-0.005329035201564005
2020-09-29,10840.73,10840.48,0.002306170944460024
2020-09-30,10779.63,10776.59,0.028209294405735524
2020-10-01,10617.63,10619.13,-0.01412545095502174
2020-10-02,10573.12,10570.4,0.02573223340650462
2020-10-03,10551.65,10542.06,0.09096893775979406
2020-10-04,10671.11,10666.63,0.04200014437550925
2020-10-05,10795.0,10792.21,0.02585198027096279
2020-10-06,10602.66,10599.66,0.028302794617940576
2020-10-07,10670.47,10666.39,0.038250992135107825
2020-10-08,10933.09,10925.57,0.06882936084799637
2020-10-09,11057.07,11050.64,0.058186675160898295
2020-10-10,11299.5,11293.22,0.05560858639077832
2020-10-11,11374.01,11369.02,0.0438912061021951
2020-10-12,11535.46,11528.25,0.06254201635112985
2020-10-13,11428.22,11420.56,0.06707201748425519
2020-10-14,11427.7,11417.89,0.08591780092470071
2020-10-15,11509.34,11505.12,0.03667932190189537
2020-10-16,11328.95,11319.32,0.08507578193743986
2020-10-17,11367.89,11360.2,0.06769247020297785
2020-10-18,11514.2,11503.14,0.09614766055182594
2020-10-19,11760.45,11751.47,0.07641597178907306
2020-10-20,11923.83,11909.99,0.1162049674265062
2020-10-21,12808.0,12780.96,0.2115647024949681
2020-10-22,12987.02,12968.52,0.1426531323543473
2020-10-23,12937.09,12923.07,0.1084881533567522
2020-10-24,13126.24,13111.73,0.11066426779685228
2020-10-25,13045.0,13028.83,0.12410937896956267
2020-10-26,13068.79,13052.19,0.1271817219945493
2020-10-27,13698.18,13636.17,0.45474645739969666
2020-10-28,13281.05,13266.4,0.11042935536392418
2020-10-29,13460.0,13455.7,0.0319567172276379
2020-10-30,13571.51,13560.1,0.08414392224246027
2020-10-31,13804.81,13791.0,0.10013777101007534
2020-11-01,13771.59,13761.5,0.07332049558551136
2020-11-02,13563.22,13549.37,0.10221877474744984
2020-11-03,14035.8,14023.53,0.08749580169899175
2020-11-04,14161.48,14144.01,0.12351518416629616
2020-11-05,15608.21,15590.02,0.11667720759818583
2020-11-06,15599.95,15579.92,0.12856291945016826
2020-11-07,14834.09,14818.3,0.10655743236404226
2020-11-08,15482.9,15475.1,0.05040355151177874
2020-11-09,15342.25,15328.41,0.09028986046171877
2020-11-10,15315.03,15297.21,0.11649183086328506
2020-11-11,15705.79,15684.24,0.1373990706594715
2020-11-12,16310.81,16291.86,0.11631575522990566
2020-11-13,16339.56,16320.7,0.11555876892534488
2020-11-14,16082.01,16070.45,0.07193326882569866
2020-11-15,15966.89,15957.0,0.06197906874725461
2020-11-16,16726.64,16713.57,0.0781999297576742
2020-11-17,17679.36,17659.38,0.1131410049503412
2020-11-18,17782.91,17776.12,0.038197311899339524
2020-11-19,17821.58,17802.82,0.10537656393763481
2020-11-20,18675.25,18655.67,0.10495468669847692
2020-11-21,18721.21,18703.8,0.09308268907922376
2020-11-22,18437.66,18414.43,0.1261510673965991
2020-11-23,18384.82,18368.0,0.09157229965156637
2020-11-24,19172.84,19160.01,0.06696238676285528
2020-11-25,18721.93,18719.11,0.015064818786789056
2020-11-26,17170.0,17149.47,0.11971215436977839
2020-11-27,17153.95,17139.52,0.08419138925711041
2020-11-28,17739.85,17719.85,0.11286777258272503
2020-11-29,18202.04,18184.99,0.09375864380458428
2020-11-30,19713.94,19695.87,0.09174512220074417
2020-12-01,18782.97,18764.96,0.09597675667841572
2020-12-02,19225.63,19204.09,0.11216360681501114
2020-12-03,19448.64,19421.9,0.1376796296963632
2020-12-04,18658.1,18650.52,0.0406422984452879
2020-12-05,19158.96,19147.66,0.05901504413593762
2020-12-06,19375.6,19359.4,0.0836802793474854
2020-12-07,19177.71,19166.9,0.05639931339965081
2020-12-08,18316.22,18324.11,-0.043058025737672485
2020-12-09,18546.55,18541.28,0.028423064642788615
2020-12-10,18253.44,18254.63,-0.006518894110712341
2020-12-11,18042.15,18036.53,0.0311589867896021
2020-12-12,18821.28,18808.69,0.06693714447949403
2020-12-13,19166.65,19174.99,-0.043494155668400064
2020-12-14,19272.37,19273.14,-0.0039951974613396495
2020-12-15,19444.6,19426.43,0.0935323680161422
2020-12-16,21359.65,21335.52,0.11309778247730085
2020-12-17,22826.48,22797.16,0.12861251138299556
2020-12-18,23137.76,23107.39,0.1314298153101626
2020-12-19,23849.99,23821.61,0.1191355244250956
2020-12-20,23476.51,23455.52,0.08948852977890903
2020-12-21,22729.4,22719.71,0.042650192277992674
2020-12-22,23823.27,23810.79,0.052413212665348624
2020-12-23,23228.35,23232.76,-0.018981817054882222
2020-12-24,23717.96,23729.2,-0.047367800010120864
2020-12-25,24704.71,24712.47,-0.03140115091693399
2020-12-26,26475.35,26493.39,-0.06809245626928405
2020-12-27,26258.65,26281.66,-0.0875515473527867
2020-12-28,27040.36,27079.41,-0.1442055052159529
2020-12-29,27366.35,27385.0,-0.06810297608180192
2020-12-30,28897.42,28875.54,0.07577347471249847
2020-12-31,28990.08,28923.63,0.22974294720268765
2021-01-01,29412.84,29331.69,0.2766632267012281
2021-01-02,32225.91,32178.33,0.14786348452513884
2021-01-03,33080.66,33000.05,0.24427235716309695
2021-01-04,32019.99,31988.71,0.09778449959377065
2021-01-05,34030.64,33949.53,0.2389134694942775
2021-01-06,36859.26,36769.36,0.24449704862962382
2021-01-07,39505.56,39432.28,0.18583759295683344
2021-01-08,40665.15,40582.81,0.2028937868028453
2021-01-09,40257.43,40088.22,0.42209407152524886
2021-01-10,38171.57,38150.02,0.05648751953472872
2021-01-11,35452.59,35404.47,0.1359150412363053
2021-01-12,34038.98,34051.24,-0.036004562535739554
2021-01-13,37393.66,37371.38,0.05961781448800155
2021-01-14,39125.14,39144.5,-0.049457778231937005
2021-01-15,36754.67,36742.22,0.03388472443961494
2021-01-16,36006.94,35994.98,0.03322685552262878
2021-01-17,35820.0,35828.61,-0.024031074607696424
2021-01-18,36624.23,36631.27,-0.01921855289208809
2021-01-19,35917.28,35891.49,0.07185547326121282
2021-01-20,35503.09,35468.23,0.09828514137861771
2021-01-21,30855.95,30850.13,0.01886539862230632
2021-01-22,32984.93,32945.17,0.12068536905410426
2021-01-23,32112.01,32078.0,0.1060228193777617
2021-01-24,32288.56,32259.9,0.08884094495023187
2021-01-25,32261.87,32254.2,0.023779848825883926
2021-01-26,32510.82,32467.77,0.13259302994939065
2021-01-27,30407.13,30366.15,0.1349528998572409
2021-01-28,33488.99,33364.86,0.3720381263400997
2021-01-29,34262.11,34252.2,0.028932448134728554
2021-01-30,34315.63,34262.88,0.1539567018300855
2021-01-31,33137.74,33092.98,0.13525527166182905
2021-02-01,33533.19,33526.37,0.020342196306965855
2021-02-02,35512.67,35466.24,0.13091322903132752
2021-02-03,37678.37,37618.87,0.15816530374251006
2021-02-04,36975.0,36936.66,0.10379931482704853
2021-02-05,38311.49,38290.24,0.05549717108067226
2021-02-06,39265.43,39186.94,0.2002963232138002
2021-02-07,38871.42,38795.69,0.19520209590291066
2021-02-08,46448.1,46374.87,0.15790879845053132
2021-02-09,46514.73,46420.42,0.20316490027450193
2021-02-10,44850.0,44807.58,0.0946714819233671
2021-02-11,47997.91,47969.51,0.05920427371470222
2021-02-12,47408.34,47287.6,0.255331207335534
2021-02-13,47232.45,47153.69,0.16702828559121197
2021-02-14,48680.69,48577.79,0.21182519830564844
2021-02-15,47936.37,47911.1,0.05274351872531433
2021-02-16,49158.71,49133.45,0.051411004112273895
2021-02-17,52170.01,52119.71,0.0965085953087669
2021-02-18,51601.73,51552.6,0.09530072198105363
2021-02-19,55983.56,55906.0,0.13873287303687917
2021-02-20,55923.52,55841.19,0.14743596975636528
2021-02-21,57489.16,57408.57,0.14037973772905993
2021-02-22,54142.13,54087.67,0.10068838239842672
2021-02-23,48899.99,48891.0,0.018387842343167378
2021-02-24,49737.82,49676.2,0.12404330443955582
2021-02-25,47058.48,47073.73,-0.03239598816579863
2021-02-26,46326.2,46276.87,0.10659752917601054
2021-02-27,46180.75,46106.43,0.16119226754272606
2021-02-28,45231.75,45135.66,0.21289153631518073
2021-03-01,49639.4,49587.03,0.10561229418257681
2021-03-02,48511.6,48440.65,0.14646789421693782
2021-03-03,50360.0,50349.37,0.02111247866656004
2021-03-04,48368.52,48374.09,-0.011514428488473291
2021-03-05,48769.47,48751.71,0.03642949139630597
2021-03-06,48909.84,48882.2,0.05654409989730294
2021-03-07,50978.61,50971.75,0.013458435309756055
2021-03-08,52415.23,52375.17,0.0764866252462855
2021-03-09,54916.38,54884.5,0.058085616157562484
2021-03-10,55890.69,55851.59,0.07000695951539754
2021-03-11,57815.47,57773.16,0.07323469929634742
2021-03-12,57225.91,57221.72,0.007322394363542949
2021-03-13,61178.5,61188.39,-0.01616319697249661
2021-03-14,58972.7,58968.31,0.007444676640723498
2021-03-15,55636.15,55605.2,0.05566026198989369
2021-03-16,56927.11,56900.75,0.04632627865186414
2021-03-17,58925.54,58912.97,0.021336557976961115
2021-03-18,57644.95,57648.16,-0.005568260981801331
2021-03-19,58039.66,58030.01,0.016629326791433356
2021-03-20,58116.7,58102.28,0.024818303171576492
2021-03-21,57363.32,57351.56,0.020505109189709988
2021-03-22,54110.07,54083.25,0.04959021508507663
2021-03-23,54345.54,54340.89,0.008557092090323614
2021-03-24,52276.16,52303.65,-0.052558473452613656
2021-03-25,51325.01,51293.78,0.06088457508883768
2021-03-26,55072.44,55025.59,0.08514220383644377
2021-03-27,55856.53,55817.14,0.07056972105700761
2021-03-28,55778.82,55777.63,0.0021334717878875964
2021-03-29,57613.48,57635.47,-0.03815358840658012
2021-03-30,58786.46,58746.57,0.06790183665190908
2021-03-31,58800.0,58740.55,0.10120776873896667
2021-04-01,58726.48,58720.44,0.010286026467105617
2021-04-02,58981.04,58950.01,0.05263781973912954
2021-04-03,57094.34,57051.94,0.0743182440421731
2021-04-04,58215.94,58202.01,0.02393388132128133
2021-04-05,59123.02,59129.99,-0.011787588666937309
2021-04-06,58019.98,57991.15,0.04971448229600852
2021-04-07,55955.75,55953.45,0.004110559759948512
2021-04-08,58083.1,58077.52,0.00960784826900623
2021-04-09,58092.68,58142.54,-0.08575476750757807
2021-04-10,59778.6,59769.13,0.01584429955731523
2021-04-11,59985.26,60002.43,-0.028615507738600342
2021-04-12,59839.82,59860.0,-0.033711994654193604
2021-04-13,63588.22,63575.0,0.020794337396777295
2021-04-14,62971.8,62959.53,0.019488709652063913
2021-04-15,63229.04,63159.98,0.10934138991177272
2021-04-16,61427.27,61334.8,0.15076269915283638
2021-04-17,60058.86,60006.66,0.08699034407180317
2021-04-18,56274.41,56150.01,0.221549381736533
2021-04-19,55696.83,55633.14,0.11448212342499871
2021-04-20,56499.29,56425.0,0.13166149756313844
2021-04-21,53800.86,53787.63,0.02459673348686901
2021-04-22,51701.59,51690.96,0.020564524241757903
2021-04-23,51187.27,51125.14,0.12152533958830701
2021-04-24,50089.15,50047.84,0.08254102474753146
2021-04-25,49121.0,49066.77,0.11052286506734232
2021-04-26,54053.6,54001.39,0.09668269650095883
2021-04-27,55069.62,55011.97,0.10479537453394498
2021-04-28,54894.03,54846.22,0.08717100285124056
2021-04-29,53580.0,53555.0,0.046680982167864815
2021-04-30,57798.77,57694.27,0.18112717259443617
2021-05-01,57859.28,57800.37,0.10191976279735962
2021-05-02,56625.2,56578.21,0.08305317541858953
2021-05-03,57212.73,57169.39,0.07580979961480049
2021-05-04,53241.92,53200.01,0.07877818068078599
2021-05-05,57515.69,57436.11,0.13855395151238784
2021-05-06,56440.66,56393.68,0.0833072074743184
2021-05-07,57380.39,57314.75,0.11452549300136425
2021-05-08,58958.05,58862.05,0.1630931984190153
2021-05-09,58312.57,58240.84,0.1231609983647269
2021-05-10,55866.41,55816.14,0.09006355509356985
2021-05-11,56753.19,56670.02,0.14676190338384482
2021-05-12,49498.77,49631.32,-0.2670692619096226
2021-05-13,49690.11,49670.97,0.03853357403730875
2021-05-14,49893.48,49841.45,0.1043910239369162
2021-05-15,46775.51,46762.99,0.026773309405587784
2021-05-16,46450.79,46431.5,0.041545071772397774
2021-05-17,43580.5,43538.04,0.09752391242233029
2021-05-18,42857.15,42849.78,0.017199621561657073
2021-05-19,36731.75,36690.09,0.11354564679455269
2021-05-20,40623.33,40526.64,0.23858380561527512
2021-05-21,37340.77,37252.01,0.23826902226214036
2021-05-22,37476.83,37449.73,0.07236367258188121
2021-05-23,34758.67,34655.25,0.29842520253063604
2021-05-24,38878.56,38796.29,0.21205635899720512
2021-05-25,38361.81,38324.72,0.09677826739502991
2021-05-26,39293.23,39241.91,0.13077854773123862
2021-05-27,38556.88,38529.98,0.06981576424382825
2021-05-28,35680.47,35663.49,0.04761171719313843
2021-05-29,34627.82,34605.15,0.06551048037647071
2021-05-30,35669.44,35641.27,0.07903758760561992
2021-05-31,37279.31,37253.81,0.06844937470825133
2021-06-01,36685.0,36693.09,-0.022047747954714383
2021-06-02,37577.91,37568.68,0.024568337242626574
2021-06-03,39248.55,39246.79,0.004484443186314186
2021-06-04,36856.52,36829.0,0.07472372315294143
2021-06-05,35539.49,35513.2,0.07402881182208552
2021-06-06,35800.48,35796.31,0.0116492454110648
2021-06-07,33575.91,33552.79,0.06890634132065505
2021-06-08,33402.13,33380.81,0.06386903133866348
2021-06-09,37403.86,37388.05,0.04228623851738101
2021-06-10,36694.05,36675.72,0.04997856892789493
2021-06-11,37338.44,37331.98,0.017304198705772173
2021-06-12,35557.33,35546.11,0.031564635342661025
2021-06-13,39015.24,39020.57,-0.013659462175979865
2021-06-14,40539.47,40516.29,0.057211556141987065
2021-06-15,40162.37,40144.04,0.045660576264874554
